census_geoid,geography_type,state_fips,county_fips,place_fips,geography_name,acs_vintage,median_household_income,total_population,source_id
1600000US5056950,place,50,,56950,"Pownal CDP, Vermont",2024,63523,570,acs5_2024_place_income
1600000US5057100,place,50,,57100,"Pownal Center CDP, Vermont",2024,62985,456,acs5_2024_place_income
1600000US5057246,place,50,,57246,"Proctor CDP, Vermont",2024,75060,1586,acs5_2024_place_income
1600000US5057400,place,50,,57400,"Proctorsville CDP, Vermont",2024,93125,427,acs5_2024_place_income
1600000US5057625,place,50,,57625,"Putney CDP, Vermont",2024,47159,393,acs5_2024_place_income
1600000US5057775,place,50,,57775,"Quechee CDP, Vermont",2024,,412,acs5_2024_place_income
1600000US5058000,place,50,,58000,"Randolph CDP, Vermont",2024,75069,2007,acs5_2024_place_income
1600000US5058525,place,50,,58525,"Readsboro CDP, Vermont",2024,32424,299,acs5_2024_place_income
1600000US5059050,place,50,,59050,"Richford CDP, Vermont",2024,52083,1573,acs5_2024_place_income
1600000US5059200,place,50,,59200,"Richmond CDP, Vermont",2024,71250,753,acs5_2024_place_income
1600000US5060025,place,50,,60025,"Rochester CDP, Vermont",2024,40089,288,acs5_2024_place_income
1600000US5061225,place,50,,61225,"Rutland city, Vermont",2024,57675,15712,acs5_2024_place_income
1600000US5061675,place,50,,61675,"St. Albans city, Vermont",2024,57980,6954,acs5_2024_place_income
1600000US5062046,place,50,,62046,"St. George CDP, Vermont",2024,89327,411,acs5_2024_place_income
1600000US5062125,place,50,,62125,"St. Johnsbury CDP, Vermont",2024,53711,5859,acs5_2024_place_income
1600000US5062950,place,50,,62950,"Saxtons River village, Vermont",2024,106250,553,acs5_2024_place_income
1600000US5064000,place,50,,64000,"Sheffield CDP, Vermont",2024,65795,190,acs5_2024_place_income
1600000US5064225,place,50,,64225,"Shelburne CDP, Vermont",2024,109583,6499,acs5_2024_place_income
1600000US5066025,place,50,,66025,"South Barre CDP, Vermont",2024,78050,1346,acs5_2024_place_income
1600000US5066175,place,50,,66175,"South Burlington city, Vermont",2024,106667,20756,acs5_2024_place_income
1600000US5066925,place,50,,66925,"South Hero CDP, Vermont",2024,98654,219,acs5_2024_place_income
1600000US5067150,place,50,,67150,"South Lincoln CDP, Vermont",2024,116250,189,acs5_2024_place_income
1600000US5067225,place,50,,67225,"South Londonderry CDP, Vermont",2024,63417,68,acs5_2024_place_income
1600000US5068050,place,50,,68050,"South Royalton CDP, Vermont",2024,62690,458,acs5_2024_place_income
1600000US5068200,place,50,,68200,"South Shaftsbury CDP, Vermont",2024,61161,566,acs5_2024_place_income
1600000US5069250,place,50,,69250,"South Woodstock CDP, Vermont",2024,,79,acs5_2024_place_income
1600000US5069475,place,50,,69475,"Springfield CDP, Vermont",2024,46760,4237,acs5_2024_place_income
1600000US5069700,place,50,,69700,"Stamford CDP, Vermont",2024,87500,466,acs5_2024_place_income
1600000US5070450,place,50,,70450,"Stowe CDP, Vermont",2024,85031,1003,acs5_2024_place_income
1600000US5070825,place,50,,70825,"Stratton Mountain CDP, Vermont",2024,179500,87,acs5_2024_place_income
1600000US5071500,place,50,,71500,"Sutton CDP, Vermont",2024,83092,160,acs5_2024_place_income
1600000US5071650,place,50,,71650,"Swanton village, Vermont",2024,66607,2670,acs5_2024_place_income
1600000US5073225,place,50,,73225,"Townshend CDP, Vermont",2024,38875,160,acs5_2024_place_income
1600000US5073450,place,50,,73450,"Troy CDP, Vermont",2024,91688,219,acs5_2024_place_income
1600000US5074050,place,50,,74050,"Underhill Center CDP, Vermont",2024,,40,acs5_2024_place_income
1600000US5074125,place,50,,74125,"Underhill Flats CDP, Vermont",2024,65625,434,acs5_2024_place_income
1600000US5074650,place,50,,74650,"Vergennes city, Vermont",2024,76587,2565,acs5_2024_place_income
1600000US5075250,place,50,,75250,"Waitsfield CDP, Vermont",2024,26384,193,acs5_2024_place_income
1600000US5075850,place,50,,75850,"Wallingford CDP, Vermont",2024,80714,643,acs5_2024_place_income
1600000US5076150,place,50,,76150,"Wardsboro CDP, Vermont",2024,83889,48,acs5_2024_place_income
1600000US5076900,place,50,,76900,"Waterbury CDP, Vermont",2024,54273,1753,acs5_2024_place_income
1600000US5077050,place,50,,77050,"Waterbury Center CDP, Vermont",2024,,273,acs5_2024_place_income
1600000US5077800,place,50,,77800,"Websterville CDP, Vermont",2024,101923,471,acs5_2024_place_income
1600000US5077875,place,50,,77875,"Wells CDP, Vermont",2024,74375,308,acs5_2024_place_income
1600000US5078025,place,50,,78025,"Wells River village, Vermont",2024,38688,340,acs5_2024_place_income
1600000US5078850,place,50,,78850,"West Brattleboro CDP, Vermont",2024,44827,2749,acs5_2024_place_income
1600000US5079150,place,50,,79150,"West Burke village, Vermont",2024,27321,161,acs5_2024_place_income
1600000US5079335,place,50,,79335,"West Charlotte CDP, Vermont",2024,107679,208,acs5_2024_place_income
1600000US5079750,place,50,,79750,"West Dummerston CDP, Vermont",2024,,46,acs5_2024_place_income
1600000US5080275,place,50,,80275,"Westford CDP, Vermont",2024,177717,153,acs5_2024_place_income
1600000US5081325,place,50,,81325,"Westminster village, Vermont",2024,81000,497,acs5_2024_place_income
1600000US5081925,place,50,,81925,"Weston CDP, Vermont",2024,121250,52,acs5_2024_place_income
1600000US5082150,place,50,,82150,"West Pawlet CDP, Vermont",2024,,368,acs5_2024_place_income
1600000US5082375,place,50,,82375,"West Rutland CDP, Vermont",2024,53393,2125,acs5_2024_place_income
1600000US5083125,place,50,,83125,"West Woodstock CDP, Vermont",2024,56012,657,acs5_2024_place_income
1600000US5083575,place,50,,83575,"White River Junction CDP, Vermont",2024,77168,3364,acs5_2024_place_income
1600000US5083875,place,50,,83875,"Whitingham CDP, Vermont",2024,,178,acs5_2024_place_income
1600000US5084025,place,50,,84025,"Wilder CDP, Vermont",2024,75143,3087,acs5_2024_place_income
1600000US5084100,place,50,,84100,"Williamstown CDP, Vermont",2024,79358,1660,acs5_2024_place_income
1600000US5084625,place,50,,84625,"Wilmington CDP, Vermont",2024,57000,348,acs5_2024_place_income
1600000US5085000,place,50,,85000,"Windsor CDP, Vermont",2024,51197,2060,acs5_2024_place_income
1600000US5085150,place,50,,85150,"Winooski city, Vermont",2024,79522,8293,acs5_2024_place_income
1600000US5085300,place,50,,85300,"Wolcott CDP, Vermont",2024,39438,212,acs5_2024_place_income
1600000US5085900,place,50,,85900,"Woodstock village, Vermont",2024,87292,936,acs5_2024_place_income
1600000US5086050,place,50,,86050,"Worcester CDP, Vermont",2024,67083,113,acs5_2024_place_income
1600000US5100110,place,51,,00110,"Abbs Valley CDP, Virginia",2024,52132,124,acs5_2024_place_income
1600000US5100148,place,51,,00148,"Abingdon town, Virginia",2024,54544,8330,acs5_2024_place_income
1600000US5100180,place,51,,00180,"Accomac town, Virginia",2024,45986,948,acs5_2024_place_income
1600000US5100468,place,51,,00468,"Adwolf CDP, Virginia",2024,44464,1046,acs5_2024_place_income
1600000US5100484,place,51,,00484,"Afton CDP, Virginia",2024,93409,266,acs5_2024_place_income
1600000US5100724,place,51,,00724,"Alberta town, Virginia",2024,41964,345,acs5_2024_place_income
1600000US5100772,place,51,,00772,"Aldie CDP, Virginia",2024,,163,acs5_2024_place_income
1600000US5101000,place,51,,01000,"Alexandria city, Virginia",2024,119681,156976,acs5_2024_place_income
1600000US5101240,place,51,,01240,"Allison Gap CDP, Virginia",2024,36635,526,acs5_2024_place_income
1600000US5101256,place,51,,01256,"Allisonia CDP, Virginia",2024,,40,acs5_2024_place_income
1600000US5101416,place,51,,01416,"Alonzaville CDP, Virginia",2024,,296,acs5_2024_place_income
1600000US5101528,place,51,,01528,"Altavista town, Virginia",2024,51349,3342,acs5_2024_place_income
1600000US5101640,place,51,,01640,"Amelia Court House CDP, Virginia",2024,70320,746,acs5_2024_place_income
1600000US5101672,place,51,,01672,"Amherst town, Virginia",2024,70841,1865,acs5_2024_place_income
1600000US5101752,place,51,,01752,"Amonate CDP, Virginia",2024,,0,acs5_2024_place_income
1600000US5101912,place,51,,01912,"Annandale CDP, Virginia",2024,116263,41705,acs5_2024_place_income
1600000US5102040,place,51,,02040,"Appalachia town, Virginia",2024,43068,1391,acs5_2024_place_income
1600000US5102064,place,51,,02064,"Apple Mountain Lake CDP, Virginia",2024,131799,1671,acs5_2024_place_income
1600000US5102072,place,51,,02072,"Appomattox town, Virginia",2024,51875,2084,acs5_2024_place_income
1600000US5102112,place,51,,02112,"Aquia Harbour CDP, Virginia",2024,152708,7481,acs5_2024_place_income
1600000US5102248,place,51,,02248,"Arcola CDP, Virginia",2024,129116,3509,acs5_2024_place_income
1600000US5103000,place,51,,03000,"Arlington CDP, Virginia",2024,142114,236254,acs5_2024_place_income
1600000US5103208,place,51,,03208,"Arrington CDP, Virginia",2024,,915,acs5_2024_place_income
1600000US5103320,place,51,,03320,"Ashburn CDP, Virginia",2024,154978,46026,acs5_2024_place_income
1600000US5103368,place,51,,03368,"Ashland town, Virginia",2024,61164,7772,acs5_2024_place_income
1600000US5103512,place,51,,03512,"Atkins CDP, Virginia",2024,48500,985,acs5_2024_place_income
1600000US5103528,place,51,,03528,"Atlantic CDP, Virginia",2024,107143,342,acs5_2024_place_income
1600000US5103608,place,51,,03608,"Augusta Springs CDP, Virginia",2024,,56,acs5_2024_place_income
1600000US5103656,place,51,,03656,"Austinville CDP, Virginia",2024,,0,acs5_2024_place_income
1600000US5104088,place,51,,04088,"Bailey's Crossroads CDP, Virginia",2024,88483,24271,acs5_2024_place_income
1600000US5104392,place,51,,04392,"Barboursville CDP, Virginia",2024,53766,694,acs5_2024_place_income
1600000US5104856,place,51,,04856,"Baskerville CDP, Virginia",2024,46042,178,acs5_2024_place_income
1600000US5104872,place,51,,04872,"Bassett CDP, Virginia",2024,45563,1031,acs5_2024_place_income
1600000US5104904,place,51,,04904,"Bastian CDP, Virginia",2024,41711,374,acs5_2024_place_income
1600000US5104920,place,51,,04920,"Basye CDP, Virginia",2024,74393,1481,acs5_2024_place_income
1600000US5105200,place,51,,05200,"Bayside CDP, Virginia",2024,,21,acs5_2024_place_income
1600000US5105256,place,51,,05256,"Baywood CDP, Virginia",2024,,681,acs5_2024_place_income
1600000US5105336,place,51,,05336,"Bealeton CDP, Virginia",2024,108224,5034,acs5_2024_place_income
1600000US5105544,place,51,,05544,"Bedford town, Virginia",2024,70288,7724,acs5_2024_place_income
1600000US5105912,place,51,,05912,"Belle Haven town, Virginia",2024,62917,836,acs5_2024_place_income
1600000US5105928,place,51,,05928,"Belle Haven CDP, Virginia",2024,140574,6570,acs5_2024_place_income
1600000US5106216,place,51,,06216,"Bellwood CDP, Virginia",2024,47781,7907,acs5_2024_place_income
1600000US5106275,place,51,,06275,"Belmont CDP, Virginia",2024,242542,9729,acs5_2024_place_income
1600000US5106336,place,51,,06336,"Belmont Estates CDP, Virginia",2024,86835,1162,acs5_2024_place_income
1600000US5106424,place,51,,06424,"Belspring CDP, Virginia",2024,61053,152,acs5_2024_place_income
1600000US5106512,place,51,,06512,"Belview CDP, Virginia",2024,55288,990,acs5_2024_place_income
1600000US5106712,place,51,,06712,"Benns Church CDP, Virginia",2024,56151,1813,acs5_2024_place_income
1600000US5106728,place,51,,06728,"Bensley CDP, Virginia",2024,50547,5949,acs5_2024_place_income
1600000US5106968,place,51,,06968,"Berryville town, Virginia",2024,102788,4707,acs5_2024_place_income
1600000US5107160,place,51,,07160,"Bethel Manor CDP, Virginia",2024,77294,4393,acs5_2024_place_income
1600000US5107400,place,51,,07400,"Big Island CDP, Virginia",2024,,91,acs5_2024_place_income
1600000US5107448,place,51,,07448,"Big Rock CDP, Virginia",2024,55049,384,acs5_2024_place_income
1600000US5107480,place,51,,07480,"Big Stone Gap town, Virginia",2024,54581,5162,acs5_2024_place_income
1600000US5107484,place,51,,07484,"Big Stone Gap East CDP, Virginia",2024,20938,567,acs5_2024_place_income
1600000US5107784,place,51,,07784,"Blacksburg town, Virginia",2024,50182,45446,acs5_2024_place_income
1600000US5107832,place,51,,07832,"Blackstone town, Virginia",2024,54570,3341,acs5_2024_place_income
1600000US5107944,place,51,,07944,"Blairs CDP, Virginia",2024,49818,1062,acs5_2024_place_income
1600000US5107976,place,51,,07976,"Bland CDP, Virginia",2024,62404,564,acs5_2024_place_income
1600000US5108120,place,51,,08120,"Bloxom town, Virginia",2024,66875,571,acs5_2024_place_income
1600000US5108152,place,51,,08152,"Bluefield town, Virginia",2024,54041,4979,acs5_2024_place_income
1600000US5108200,place,51,,08200,"Blue Ridge CDP, Virginia",2024,75871,2800,acs5_2024_place_income
1600000US5108264,place,51,,08264,"Blue Ridge Shores CDP, Virginia",2024,62321,918,acs5_2024_place_income
1600000US5108320,place,51,,08320,"Bobtown CDP, Virginia",2024,60385,141,acs5_2024_place_income
1600000US5108376,place,51,,08376,"Boissevain CDP, Virginia",2024,27516,830,acs5_2024_place_income
1600000US5108472,place,51,,08472,"Bon Air CDP, Virginia",2024,101879,16904,acs5_2024_place_income
1600000US5108584,place,51,,08584,"Boones Mill town, Virginia",2024,75972,228,acs5_2024_place_income
1600000US5108675,place,51,,08675,"Boston CDP, Virginia",2024,,96,acs5_2024_place_income
1600000US5108708,place,51,,08708,"Boswell's Corner CDP, Virginia",2024,,1239,acs5_2024_place_income
1600000US5108888,place,51,,08888,"Bowling Green town, Virginia",2024,82500,1561,acs5_2024_place_income
1600000US5108925,place,51,,08925,"Bowmans Crossing CDP, Virginia",2024,62404,420,acs5_2024_place_income
1600000US5108984,place,51,,08984,"Boyce town, Virginia",2024,88616,891,acs5_2024_place_income
1600000US5109016,place,51,,09016,"Boydton town, Virginia",2024,53250,269,acs5_2024_place_income
1600000US5109032,place,51,,09032,"Boykins town, Virginia",2024,61042,631,acs5_2024_place_income
1600000US5109064,place,51,,09064,"Bracey CDP, Virginia",2024,64605,1242,acs5_2024_place_income
1600000US5109072,place,51,,09072,"Braddock CDP, Virginia",2024,211689,6536,acs5_2024_place_income
1600000US5109188,place,51,,09188,"Brambleton CDP, Virginia",2024,238018,24537,acs5_2024_place_income
1600000US5109208,place,51,,09208,"Branchville town, Virginia",2024,,146,acs5_2024_place_income
1600000US5109248,place,51,,09248,"Brandermill CDP, Virginia",2024,107396,13730,acs5_2024_place_income
1600000US5109352,place,51,,09352,"Brandy Station CDP, Virginia",2024,140475,237,acs5_2024_place_income
1600000US5109400,place,51,,09400,"Breaks CDP, Virginia",2024,125938,208,acs5_2024_place_income
1600000US5109656,place,51,,09656,"Bridgewater town, Virginia",2024,75280,6708,acs5_2024_place_income
1600000US5109752,place,51,,09752,"Brightwood CDP, Virginia",2024,70625,1325,acs5_2024_place_income
1600000US5109816,place,51,,09816,"Bristol city, Virginia",2024,50404,16849,acs5_2024_place_income
1600000US5109952,place,51,,09952,"Broadlands CDP, Virginia",2024,241042,14353,acs5_2024_place_income
1600000US5110040,place,51,,10040,"Broadway town, Virginia",2024,64669,4273,acs5_2024_place_income
1600000US5110072,place,51,,10072,"Brodnax town, Virginia",2024,82396,414,acs5_2024_place_income
1600000US5110296,place,51,,10296,"Brookneal town, Virginia",2024,44850,1300,acs5_2024_place_income
1600000US5110568,place,51,,10568,"Brucetown CDP, Virginia",2024,104250,250,acs5_2024_place_income
1600000US5110744,place,51,,10744,"Buchanan town, Virginia",2024,54226,1367,acs5_2024_place_income
1600000US5110776,place,51,,10776,"Buckhall CDP, Virginia",2024,180021,21602,acs5_2024_place_income
1600000US5110856,place,51,,10856,"Buckingham Courthouse CDP, Virginia",2024,112295,227,acs5_2024_place_income
1600000US5111032,place,51,,11032,"Buena Vista city, Virginia",2024,57833,6593,acs5_2024_place_income
1600000US5111224,place,51,,11224,"Bull Run CDP (Fairfax County), Virginia",2024,241933,7823,acs5_2024_place_income
1600000US5111230,place,51,,11230,"Bull Run CDP (Prince William County), Virginia",2024,89679,16859,acs5_2024_place_income
1600000US5111245,place,51,,11245,"Bull Run Mountain Estates CDP, Virginia",2024,250001,1827,acs5_2024_place_income
1600000US5111464,place,51,,11464,"Burke CDP, Virginia",2024,185818,44029,acs5_2024_place_income
1600000US5111470,place,51,,11470,"Burke Centre CDP, Virginia",2024,164123,17037,acs5_2024_place_income
1600000US5111560,place,51,,11560,"Burkeville town, Virginia",2024,,488,acs5_2024_place_income
1600000US5112136,place,51,,12136,"Callaghan CDP, Virginia",2024,74271,198,acs5_2024_place_income
1600000US5112264,place,51,,12264,"Calverton CDP, Virginia",2024,,26,acs5_2024_place_income
1600000US5112472,place,51,,12472,"Camp Barrett CDP, Virginia",2024,,1681,acs5_2024_place_income
1600000US5112590,place,51,,12590,"Camptown CDP, Virginia",2024,85560,834,acs5_2024_place_income
1600000US5112600,place,51,,12600,"Cana CDP, Virginia",2024,61607,964,acs5_2024_place_income
1600000US5112808,place,51,,12808,"Cape Charles town, Virginia",2024,73750,1201,acs5_2024_place_income
1600000US5112904,place,51,,12904,"Capron town, Virginia",2024,73333,148,acs5_2024_place_income
1600000US5112915,place,51,,12915,"Captains Cove CDP, Virginia",2024,110156,1542,acs5_2024_place_income
1600000US5113160,place,51,,13160,"Carrollton CDP, Virginia",2024,110956,8436,acs5_2024_place_income
1600000US5113192,place,51,,13192,"Carrsville CDP, Virginia",2024,,363,acs5_2024_place_income
1600000US5113403,place,51,,13403,"Cascades CDP, Virginia",2024,167171,12357,acs5_2024_place_income
