place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,crosswalk_method,crosswalk_confidence,crosswalk_validation_status,test_type,metric_name,metric_value,score_year,students_tested,participation_rate,aggregation_method,source_type,source_id,performance_confidence,performance_notes
1600000US1328968,Fayetteville city,13,9700000US1302130,Fayette County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,23,2024-25,344,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1328968,Fayetteville city,13,9700000US1302130,Fayette County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1104.8,2024-25,776,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1359724,Peachtree City city,13,9700000US1302130,Fayette County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,23,2024-25,344,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1359724,Peachtree City city,13,9700000US1302130,Fayette County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1104.8,2024-25,776,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1378044,Tyrone town,13,9700000US1302130,Fayette County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,23,2024-25,344,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1378044,Tyrone town,13,9700000US1302130,Fayette County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1104.8,2024-25,776,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1363000,Pulaski town,13,9700000US1300810,Candler County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,956.1,2024-25,38,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1343892,Kite city,13,9700000US1303120,Johnson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,926.1,2024-25,33,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1384512,Wrightsville city,13,9700000US1303120,Johnson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,926.1,2024-25,33,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1330536,Forest Park city,13,9700000US1301230,Clayton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.9,2024-25,215,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1330536,Forest Park city,13,9700000US1301230,Clayton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,955.9,2024-25,780,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1365464,Riverdale city,13,9700000US1301230,Clayton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.9,2024-25,215,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1365464,Riverdale city,13,9700000US1301230,Clayton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,955.9,2024-25,780,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1367984,St. Marys city,13,9700000US1300780,Camden County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,22.8,2024-25,37,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1367984,St. Marys city,13,9700000US1300780,Camden County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1081.3,2024-25,222,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1383868,Woodbine city,13,9700000US1300780,Camden County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,22.8,2024-25,37,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1383868,Woodbine city,13,9700000US1300780,Camden County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1081.3,2024-25,222,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1325552,Eastman city,13,9700000US1301770,Dodge County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1066.1,2024-25,31,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1369980,Sharpsburg town,13,9700000US1301500,Coweta County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.5,2024-25,184,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1369980,Sharpsburg town,13,9700000US1301500,Coweta County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1063.9,2024-25,564,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1381128,Webster County unified government,13,9700000US1305580,Webster County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,878,2024-25,10,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1308928,Blue Ridge city,13,9700000US1302100,Fannin County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.8,2024-25,10,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1308928,Blue Ridge city,13,9700000US1302100,Fannin County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1039.8,2024-25,61,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1304840,Baconton city,13,9700000US1303690,Mitchell County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,979.7,2024-25,31,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1352724,Morganton city,13,9700000US1302100,Fannin County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.8,2024-25,10,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1352724,Morganton city,13,9700000US1302100,Fannin County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1039.8,2024-25,61,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1376168,Thomaston city,13,9700000US1305280,Upson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.3,2024-25,11,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1376168,Thomaston city,13,9700000US1305280,Upson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1001.5,2024-25,75,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1351492,Milledgeville city,13,9700000US1300210,Baldwin County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.3,2024-25,19,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1351492,Milledgeville city,13,9700000US1300210,Baldwin County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,944.1,2024-25,88,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1305036,Ball Ground city,13,9700000US1301110,Cherokee County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,23,2024-25,448,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1305036,Ball Ground city,13,9700000US1301110,Cherokee County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1079.6,2024-25,1428.5,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1384176,Woodstock city,13,9700000US1301110,Cherokee County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,23,2024-25,448,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1384176,Woodstock city,13,9700000US1301110,Cherokee County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1079.6,2024-25,1428.5,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1325356,East Ellijay city,13,9700000US1302340,Gilmer County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.9,2024-25,73,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
1600000US1325356,East Ellijay city,13,9700000US1302340,Gilmer County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,SAT,average_composite,1033.9,2024-25,66,,official_district_average,official_state_export,georgia_goews_2024_25_scores_crosswalked,high,Georgia GOSA district average; All Students; highest/recent score export.
