census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,total_population,white_alone_pct,black_alone_pct,asian_alone_pct,hispanic_or_latino_pct,foreign_born_pct,under_18_pct,source_id
1600000US2719934,place,27,19934,"Eveleth city, Minnesota",2024,3448,89.211,1.537,0.0,0.0,0.029,20.012,acs5_2024_place_demographics
1600000US2720078,place,27,20078,"Excelsior city, Minnesota",2024,2570,95.681,0.584,2.918,3.93,5.992,15.331,acs5_2024_place_demographics
1600000US2720114,place,27,20114,"Eyota city, Minnesota",2024,1944,94.29,0.463,0.206,5.864,0.463,25.772,acs5_2024_place_demographics
1600000US2720222,place,27,20222,"Fairfax city, Minnesota",2024,1088,79.412,0.0,2.298,16.82,9.467,24.54,acs5_2024_place_demographics
1600000US2720276,place,27,20276,"Fairhaven CDP, Minnesota",2024,255,100.0,0.0,0.0,0.0,0.0,23.922,acs5_2024_place_demographics
1600000US2720330,place,27,20330,"Fairmont city, Minnesota",2024,10296,92.648,1.117,0.641,8.79,2.36,21.173,acs5_2024_place_demographics
1600000US2720420,place,27,20420,"Falcon Heights city, Minnesota",2024,5085,72.114,7.748,13.569,2.576,19.744,19.253,acs5_2024_place_demographics
1600000US2720546,place,27,20546,"Faribault city, Minnesota",2024,24631,66.782,16.625,1.433,13.58,14.851,21.518,acs5_2024_place_demographics
1600000US2720618,place,27,20618,"Farmington city, Minnesota",2024,23902,83.512,4.209,3.698,6.179,4.389,29.077,acs5_2024_place_demographics
1600000US2720690,place,27,20690,"Farwell city, Minnesota",2024,43,100.0,0.0,0.0,0.0,0.0,18.605,acs5_2024_place_demographics
1600000US2720798,place,27,20798,"Federal Dam city, Minnesota",2024,142,54.93,0.0,0.0,0.0,0.704,27.465,acs5_2024_place_demographics
1600000US2720834,place,27,20834,"Felton city, Minnesota",2024,186,89.785,0.0,0.0,2.151,1.075,27.957,acs5_2024_place_demographics
1600000US2720906,place,27,20906,"Fergus Falls city, Minnesota",2024,14181,91.058,1.721,1.819,1.636,1.96,19.611,acs5_2024_place_demographics
1600000US2720978,place,27,20978,"Fertile city, Minnesota",2024,803,98.007,0.0,0.0,0.0,0.623,21.295,acs5_2024_place_demographics
1600000US2721032,place,27,21032,"Fifty Lakes city, Minnesota",2024,478,98.954,0.0,0.0,0.0,0.0,6.904,acs5_2024_place_demographics
1600000US2721104,place,27,21104,"Finland CDP, Minnesota",2024,257,97.665,0.0,0.0,1.167,0.778,7.782,acs5_2024_place_demographics
1600000US2721122,place,27,21122,"Finlayson city, Minnesota",2024,267,97.753,0.0,0.749,0.0,0.749,20.599,acs5_2024_place_demographics
1600000US2721158,place,27,21158,"Fisher city, Minnesota",2024,396,91.667,0.0,0.0,3.535,1.263,26.768,acs5_2024_place_demographics
1600000US2721196,place,27,21196,"Fish Lake CDP, Minnesota",2024,93,95.699,0.0,0.0,0.0,0.0,24.731,acs5_2024_place_demographics
1600000US2721266,place,27,21266,"Flensburg city, Minnesota",2024,199,82.412,0.0,0.503,11.055,11.558,20.101,acs5_2024_place_demographics
1600000US2721338,place,27,21338,"Floodwood city, Minnesota",2024,497,87.726,2.817,0.402,0.805,1.408,24.748,acs5_2024_place_demographics
1600000US2721410,place,27,21410,"Florence city, Minnesota",2024,25,100.0,0.0,0.0,0.0,0.0,36.0,acs5_2024_place_demographics
1600000US2721536,place,27,21536,"Foley city, Minnesota",2024,2675,90.617,0.598,0.598,6.542,0.972,28.598,acs5_2024_place_demographics
1600000US2721608,place,27,21608,"Forada city, Minnesota",2024,161,95.031,2.484,0.0,1.242,0.621,7.453,acs5_2024_place_demographics
1600000US2721770,place,27,21770,"Forest Lake city, Minnesota",2024,20729,86.406,2.967,3.575,3.787,5.167,23.224,acs5_2024_place_demographics
1600000US2721824,place,27,21824,"Foreston city, Minnesota",2024,757,95.244,0.0,0.793,2.906,2.114,32.761,acs5_2024_place_demographics
1600000US2721932,place,27,21932,"Fort Ripley city, Minnesota",2024,68,97.059,0.0,0.0,1.471,1.471,10.294,acs5_2024_place_demographics
1600000US2721986,place,27,21986,"Fosston city, Minnesota",2024,1374,92.868,0.0,0.0,1.965,0.073,22.78,acs5_2024_place_demographics
1600000US2722094,place,27,22094,"Fountain city, Minnesota",2024,493,93.915,0.0,0.609,0.609,1.014,19.878,acs5_2024_place_demographics
1600000US2722202,place,27,22202,"Foxhome city, Minnesota",2024,110,91.818,0.0,0.0,0.0,0.0,28.182,acs5_2024_place_demographics
1600000US2722364,place,27,22364,"Franklin city, Minnesota",2024,526,80.798,1.901,5.513,8.935,7.605,25.856,acs5_2024_place_demographics
1600000US2722472,place,27,22472,"Frazee city, Minnesota",2024,1647,75.956,9.35,0.0,0.0,1.093,28.901,acs5_2024_place_demographics
1600000US2722526,place,27,22526,"Freeborn city, Minnesota",2024,348,84.483,0.0,0.0,15.805,0.0,37.931,acs5_2024_place_demographics
1600000US2722652,place,27,22652,"Freeport city, Minnesota",2024,787,86.912,1.906,0.0,7.751,5.972,32.656,acs5_2024_place_demographics
1600000US2722814,place,27,22814,"Fridley city, Minnesota",2024,30241,57.277,20.568,5.827,14.097,18.171,24.245,acs5_2024_place_demographics
1600000US2722904,place,27,22904,"Frontenac CDP, Minnesota",2024,188,97.872,0.0,0.0,0.0,0.0,26.596,acs5_2024_place_demographics
1600000US2722940,place,27,22940,"Frost city, Minnesota",2024,275,92.364,2.182,0.0,8.364,2.909,25.455,acs5_2024_place_demographics
1600000US2722958,place,27,22958,"Fulda city, Minnesota",2024,1393,83.058,1.292,4.882,8.04,6.03,25.197,acs5_2024_place_demographics
1600000US2722976,place,27,22976,"Funkley city, Minnesota",2024,55,92.727,0.0,0.0,0.0,1.818,3.636,acs5_2024_place_demographics
1600000US2723084,place,27,23084,"Garden City CDP, Minnesota",2024,194,94.845,0.0,0.0,0.0,0.0,10.309,acs5_2024_place_demographics
1600000US2723120,place,27,23120,"Garfield city, Minnesota",2024,282,92.553,0.0,1.773,0.0,2.482,11.348,acs5_2024_place_demographics
1600000US2723192,place,27,23192,"Garrison city, Minnesota",2024,156,96.154,0.0,0.0,0.0,0.0,10.256,acs5_2024_place_demographics
1600000US2723228,place,27,23228,"Garvin city, Minnesota",2024,114,94.737,0.0,0.0,0.0,0.0,19.298,acs5_2024_place_demographics
1600000US2723246,place,27,23246,"Gary city, Minnesota",2024,268,88.806,0.373,0.0,18.284,0.373,29.851,acs5_2024_place_demographics
1600000US2723300,place,27,23300,"Gaylord city, Minnesota",2024,2073,67.246,0.0,1.688,28.895,6.126,24.891,acs5_2024_place_demographics
1600000US2723318,place,27,23318,"Gem Lake city, Minnesota",2024,483,95.031,0.0,1.449,0.0,0.621,21.325,acs5_2024_place_demographics
1600000US2723354,place,27,23354,"Geneva city, Minnesota",2024,387,88.372,0.775,0.0,10.078,1.55,21.964,acs5_2024_place_demographics
1600000US2723444,place,27,23444,"Genola city, Minnesota",2024,81,100.0,0.0,0.0,0.0,0.0,11.111,acs5_2024_place_demographics
1600000US2723498,place,27,23498,"Georgetown city, Minnesota",2024,72,91.667,0.0,0.0,4.167,0.0,12.5,acs5_2024_place_demographics
1600000US2723660,place,27,23660,"Ghent city, Minnesota",2024,439,83.144,0.0,0.0,15.262,4.1,22.096,acs5_2024_place_demographics
1600000US2723678,place,27,23678,"Gibbon city, Minnesota",2024,918,81.699,3.595,0.109,13.399,3.813,24.837,acs5_2024_place_demographics
1600000US2723714,place,27,23714,"Gilbert city, Minnesota",2024,1697,97.643,0.0,0.0,0.0,0.177,21.037,acs5_2024_place_demographics
1600000US2723804,place,27,23804,"Gilman city, Minnesota",2024,233,99.571,0.0,0.0,0.0,0.0,24.893,acs5_2024_place_demographics
1600000US2723948,place,27,23948,"Glencoe city, Minnesota",2024,5695,80.053,0.246,0.948,19.754,11.027,23.266,acs5_2024_place_demographics
1600000US2724056,place,27,24056,"Glenville city, Minnesota",2024,572,87.762,0.0,0.175,5.42,0.175,17.657,acs5_2024_place_demographics
1600000US2724074,place,27,24074,"Glenwood city, Minnesota",2024,2633,96.24,0.684,1.063,0.304,1.253,23.433,acs5_2024_place_demographics
1600000US2724182,place,27,24182,"Glyndon city, Minnesota",2024,1098,81.967,1.184,3.643,4.007,0.546,25.41,acs5_2024_place_demographics
1600000US2724308,place,27,24308,"Golden Valley city, Minnesota",2024,21725,77.915,6.868,3.139,5.178,10.26,18.84,acs5_2024_place_demographics
1600000US2724344,place,27,24344,"Gonvick city, Minnesota",2024,221,81.448,0.0,0.0,0.0,0.0,31.222,acs5_2024_place_demographics
1600000US2724398,place,27,24398,"Goodhue city, Minnesota",2024,1074,88.547,0.372,0.559,7.542,4.004,38.641,acs5_2024_place_demographics
1600000US2724434,place,27,24434,"Goodland CDP, Minnesota",2024,24,100.0,0.0,0.0,0.0,0.0,37.5,acs5_2024_place_demographics
1600000US2724470,place,27,24470,"Goodridge city, Minnesota",2024,49,100.0,0.0,0.0,0.0,0.0,16.327,acs5_2024_place_demographics
1600000US2724506,place,27,24506,"Good Thunder city, Minnesota",2024,456,92.982,1.316,0.0,3.947,0.0,16.667,acs5_2024_place_demographics
1600000US2724524,place,27,24524,"Goodview city, Minnesota",2024,4103,95.759,0.39,0.829,0.756,1.316,19.644,acs5_2024_place_demographics
1600000US2724758,place,27,24758,"Graceville city, Minnesota",2024,564,94.149,0.0,0.0,0.0,0.0,21.809,acs5_2024_place_demographics
1600000US2724884,place,27,24884,"Granada city, Minnesota",2024,243,99.177,0.0,0.0,0.0,0.412,24.691,acs5_2024_place_demographics
1600000US2724992,place,27,24992,"Grand Marais city, Minnesota",2024,1796,87.194,0.947,0.0,4.454,4.844,20.212,acs5_2024_place_demographics
1600000US2725010,place,27,25010,"Grand Meadow city, Minnesota",2024,1011,95.648,0.0,1.385,3.264,2.473,22.354,acs5_2024_place_demographics
1600000US2725118,place,27,25118,"Grand Rapids city, Minnesota",2024,11207,89.444,1.392,0.75,1.597,1.303,20.059,acs5_2024_place_demographics
1600000US2725280,place,27,25280,"Granite Falls city, Minnesota",2024,2685,77.058,2.458,0.261,12.588,5.102,20.223,acs5_2024_place_demographics
1600000US2725334,place,27,25334,"Grant city, Minnesota",2024,3950,93.266,0.278,0.987,0.582,1.443,30.38,acs5_2024_place_demographics
1600000US2725424,place,27,25424,"Grasston city, Minnesota",2024,112,96.429,0.0,3.571,0.0,0.893,25.0,acs5_2024_place_demographics
1600000US2725604,place,27,25604,"Greenbush city, Minnesota",2024,678,91.15,0.0,5.605,2.507,0.442,27.139,acs5_2024_place_demographics
1600000US2725622,place,27,25622,"Greenfield city, Minnesota",2024,2894,90.014,3.525,0.415,2.35,2.177,24.084,acs5_2024_place_demographics
1600000US2725658,place,27,25658,"Green Isle city, Minnesota",2024,466,85.622,0.0,0.644,7.082,4.936,26.609,acs5_2024_place_demographics
1600000US2725874,place,27,25874,"Greenwald city, Minnesota",2024,270,100.0,0.0,0.0,0.0,0.0,28.889,acs5_2024_place_demographics
1600000US2725918,place,27,25918,"Greenwood city, Minnesota",2024,699,92.275,0.429,4.721,0.715,7.296,17.74,acs5_2024_place_demographics
1600000US2726000,place,27,26000,"Grey Eagle city, Minnesota",2024,295,91.186,0.0,0.678,0.0,0.678,20.0,acs5_2024_place_demographics
1600000US2726126,place,27,26126,"Grove City city, Minnesota",2024,814,98.526,0.491,0.0,1.106,0.246,26.658,acs5_2024_place_demographics
1600000US2726216,place,27,26216,"Grygla city, Minnesota",2024,266,93.609,0.752,0.0,0.0,1.504,22.18,acs5_2024_place_demographics
1600000US2726270,place,27,26270,"Gully city, Minnesota",2024,53,81.132,0.0,0.0,18.868,0.0,11.321,acs5_2024_place_demographics
1600000US2726378,place,27,26378,"Hackensack city, Minnesota",2024,248,85.887,0.0,0.403,0.0,0.403,10.887,acs5_2024_place_demographics
1600000US2726450,place,27,26450,"Hadley city, Minnesota",2024,29,100.0,0.0,0.0,0.0,3.448,20.69,acs5_2024_place_demographics
1600000US2726576,place,27,26576,"Hallock city, Minnesota",2024,829,93.607,0.483,0.0,1.086,3.498,18.335,acs5_2024_place_demographics
1600000US2726612,place,27,26612,"Halma city, Minnesota",2024,36,100.0,0.0,0.0,0.0,5.556,25.0,acs5_2024_place_demographics
1600000US2726630,place,27,26630,"Halstad city, Minnesota",2024,509,85.069,0.393,0.0,18.468,1.965,26.326,acs5_2024_place_demographics
1600000US2726666,place,27,26666,"Hamburg city, Minnesota",2024,547,91.59,2.925,0.0,7.13,1.645,25.046,acs5_2024_place_demographics
1600000US2726738,place,27,26738,"Ham Lake city, Minnesota",2024,16702,90.043,0.138,4.419,2.581,3.712,23.249,acs5_2024_place_demographics
1600000US2726828,place,27,26828,"Hammond city, Minnesota",2024,134,94.776,0.0,0.0,2.985,0.0,20.149,acs5_2024_place_demographics
1600000US2726864,place,27,26864,"Hampton city, Minnesota",2024,590,90.339,1.017,2.881,6.78,2.203,23.729,acs5_2024_place_demographics
1600000US2726936,place,27,26936,"Hancock city, Minnesota",2024,859,79.744,0.815,1.63,11.991,9.779,27.707,acs5_2024_place_demographics
1600000US2726972,place,27,26972,"Hanley Falls city, Minnesota",2024,248,71.774,0.0,0.0,14.919,4.839,22.177,acs5_2024_place_demographics
1600000US2726990,place,27,26990,"Hanover city, Minnesota",2024,3626,89.548,0.0,3.034,0.855,2.427,33.149,acs5_2024_place_demographics
1600000US2727008,place,27,27008,"Hanska city, Minnesota",2024,380,95.263,0.0,2.105,1.842,2.368,30.789,acs5_2024_place_demographics
1600000US2727098,place,27,27098,"Harding city, Minnesota",2024,169,95.266,0.0,4.734,0.0,2.959,28.994,acs5_2024_place_demographics
1600000US2727116,place,27,27116,"Hardwick city, Minnesota",2024,235,81.702,3.404,0.0,27.66,6.383,25.106,acs5_2024_place_demographics
1600000US2727188,place,27,27188,"Harmony city, Minnesota",2024,1024,96.973,0.977,0.0,0.0,0.293,12.598,acs5_2024_place_demographics
1600000US2727278,place,27,27278,"Harris city, Minnesota",2024,776,89.304,0.515,4.124,2.32,2.964,12.242,acs5_2024_place_demographics
1600000US2727404,place,27,27404,"Hartland city, Minnesota",2024,422,87.915,0.0,0.711,10.19,2.607,22.749,acs5_2024_place_demographics
1600000US2727530,place,27,27530,"Hastings city, Minnesota",2024,22117,87.191,1.126,2.148,6.14,2.478,21.748,acs5_2024_place_demographics
1600000US2727566,place,27,27566,"Hatfield city, Minnesota",2024,46,100.0,0.0,0.0,0.0,0.0,32.609,acs5_2024_place_demographics
1600000US2727746,place,27,27746,"Hawley city, Minnesota",2024,2178,92.516,0.413,0.413,7.392,2.158,30.349,acs5_2024_place_demographics
1600000US2727872,place,27,27872,"Hayfield city, Minnesota",2024,1395,80.072,10.036,1.004,6.38,1.075,29.821,acs5_2024_place_demographics
1600000US2727944,place,27,27944,"Hayward city, Minnesota",2024,231,77.489,0.0,2.597,14.286,2.165,15.584,acs5_2024_place_demographics
1600000US2728016,place,27,28016,"Hazel Run city, Minnesota",2024,58,100.0,0.0,0.0,5.172,0.0,34.483,acs5_2024_place_demographics
1600000US2728124,place,27,28124,"Hector city, Minnesota",2024,1130,89.735,0.531,0.796,5.841,2.124,17.522,acs5_2024_place_demographics
1600000US2728214,place,27,28214,"Heidelberg city, Minnesota",2024,235,99.149,0.0,0.0,0.0,0.0,34.468,acs5_2024_place_demographics
1600000US2728394,place,27,28394,"Henderson city, Minnesota",2024,875,94.4,0.686,0.229,0.0,2.629,23.2,acs5_2024_place_demographics
1600000US2728430,place,27,28430,"Hendricks city, Minnesota",2024,517,89.749,0.774,1.161,5.996,4.449,8.511,acs5_2024_place_demographics
1600000US2728484,place,27,28484,"Hendrum city, Minnesota",2024,240,89.167,0.0,0.0,0.417,3.333,27.5,acs5_2024_place_demographics
1600000US2728520,place,27,28520,"Henning city, Minnesota",2024,860,93.256,0.0,0.116,4.651,5.0,18.953,acs5_2024_place_demographics
1600000US2728574,place,27,28574,"Henriette city, Minnesota",2024,37,81.081,0.0,5.405,5.405,10.811,13.514,acs5_2024_place_demographics
1600000US2728646,place,27,28646,"Herman city, Minnesota",2024,441,97.279,0.68,0.0,0.227,0.227,12.245,acs5_2024_place_demographics
1600000US2728682,place,27,28682,"Hermantown city, Minnesota",2024,10218,88.736,1.713,1.135,2.887,1.331,23.253,acs5_2024_place_demographics
1600000US2728700,place,27,28700,"Heron Lake city, Minnesota",2024,593,78.752,0.0,0.843,15.177,6.745,14.334,acs5_2024_place_demographics
1600000US2728754,place,27,28754,"Hewitt city, Minnesota",2024,283,75.972,2.12,0.0,1.413,0.0,22.968,acs5_2024_place_demographics
1600000US2728790,place,27,28790,"Hibbing city, Minnesota",2024,16057,93.978,1.962,0.218,1.582,0.548,17.625,acs5_2024_place_demographics
